STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72205012815,4/28/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",74.5,24,58.3,24,1017,24,13.4,24,10,24,5.3,24,13,999.9,88, ,60.1, ,0,G,999.9,100000
72205012815,4/29/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",75.5,24,61.5,24,1019.9,24,16.2,24,10,24,7.8,24,14,19,88, ,61, ,0,G,999.9,100000
72205012815,4/30/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77.6,24,65.5,24,1021.8,24,18.2,24,9.9,24,9.1,24,17.1,22.9,89.1, ,64.9, ,0,G,999.9,0
72205012815,5/1/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",76.8,24,66.3,24,1021.9,24,18.3,24,9.8,24,9.6,24,15.9,22.9,89.1, ,69.1, ,0,G,999.9,10000
72205012815,5/2/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",76.6,24,68.9,24,1018.3,23,14.8,24,9.7,24,9,24,15,22,88, ,69.1, ,0,G,999.9,10010
72205012815,5/3/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77.9,24,69.3,24,1015,19,11.7,24,9.8,24,8.2,24,15,20,90, ,71.1, ,0.75,G,999.9,10010
72205012815,5/4/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77,24,68.5,24,1014.6,22,11,24,9.4,24,5.5,24,12,20,91, ,68, ,0,G,999.9,10010
72205012815,5/5/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",74.7,24,69.5,24,1012.7,21,9.1,24,9.2,24,8.2,24,21,35,91, ,68, ,0.62,G,999.9,10010
72205012815,5/6/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77.2,24,69.3,24,1014,24,10.4,24,9.9,24,4.8,24,8,999.9,89.1, ,69.1, ,0.24,G,999.9,0
72205012815,5/7/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79,24,69.6,24,1016.9,24,13.2,24,10,24,6.4,24,14,999.9,90, ,69.1, ,0.01,G,999.9,10000
72205012815,5/8/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.1,24,65.6,24,1017.3,24,13.6,24,10,24,8.5,24,15.9,20,90, ,70, ,0,G,999.9,0
72205012815,5/9/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",76.6,24,66.7,24,1016.6,24,12.9,24,10,24,7.8,24,15,19,88, ,69.1, ,0,G,999.9,10010
72205012815,5/10/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.7,24,68,24,1016.5,24,12.9,24,10,24,7.2,24,14,20,89.6,*,71.1,*,0,G,999.9,0
72205012815,5/11/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.4,24,68.3,24,1015.4,24,11.7,24,10,24,6.3,24,11.1,15,91.9, ,70, ,0,G,999.9,0
72205012815,5/12/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79,24,70.3,24,1013,20,9.4,24,9.8,24,7.2,24,18.1,28,91.9, ,70, ,0.05,G,999.9,10010
72205012815,5/13/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",75,24,70.8,24,1011.9,17,8.6,24,8.9,24,6.7,24,19,27,90, ,70, ,0.33,G,999.9,110010
72205012815,5/14/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",72.6,24,69,24,1013,22,9.5,24,9.5,24,5.5,24,25.1,34,84.9, ,68, ,1.08,G,999.9,110010
72205012815,5/15/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",75.3,24,65.5,24,1014.4,24,10.8,24,10,24,5.2,24,13,999.9,84, ,68, ,1.27,G,999.9,0
72205012815,5/16/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",75.6,24,62.1,24,1016.4,24,12.7,24,10,24,6.7,24,14,999.9,86, ,66.9, ,0,G,999.9,0
72205012815,5/17/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",75.6,24,60.1,24,1016.9,24,13.3,24,10,24,5.7,24,13,18.1,88, ,64.9, ,0,G,999.9,0
72205012815,5/18/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",75.9,24,60.9,24,1016.7,24,13.1,24,10,24,4.7,24,13,19,88, ,64.9, ,0,G,999.9,0
72205012815,5/19/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77.1,24,63.4,24,1016.6,24,13,24,10,24,4.7,24,15,20,91, ,64.9, ,0,G,999.9,0
72205012815,5/20/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.8,24,67.6,24,1016.4,24,12.8,24,10,24,4.2,24,12,999.9,91, ,66, ,0,G,999.9,0
72205012815,5/21/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80,24,67.6,24,1014.6,24,11,24,10,24,5,24,12,14,91.9, ,70, ,0,G,999.9,0
72205012815,5/22/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80,24,65.3,24,1017.3,24,13.7,24,10,24,8,24,15,20,91.9, ,70, ,0,G,999.9,0
72205012815,5/23/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.2,24,65.1,24,1021,24,17.3,24,10,24,8.7,24,15.9,22,91, ,70, ,0,G,999.9,0
72205012815,5/24/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.4,24,63.7,24,1020.3,24,16.6,24,10,24,7.5,24,13,17.1,90, ,68, ,0,G,999.9,0
72205012815,5/25/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.7,24,66.5,24,1019.6,24,15.9,24,10,24,6.1,24,14,18.1,93, ,68, ,0,G,999.9,0
72205012815,5/26/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81,24,68.8,24,1020,24,16.4,24,10,24,5.1,24,12,15.9,95, ,69.1, ,0,G,999.9,0
72205012815,5/27/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.7,24,67.8,24,1017.9,24,14.2,24,10,24,4.6,24,9.9,999.9,96.1, ,70, ,0,G,999.9,100000
72205012815,5/28/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",83.5,24,66.1,24,1015.2,24,11.5,24,10,24,6.2,24,11.1,999.9,97, ,70, ,0,G,999.9,0
72205012815,5/29/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82,24,66.6,24,1014.4,17,10.9,19,10,24,7.2,24,14,18.1,97, ,69.1, ,0,G,999.9,100000
72205012815,5/30/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82,24,68.5,24,1014.9,22,11.3,24,9.4,24,6.2,24,13,17.1,96.1, ,69.1, ,0,G,999.9,0
72205012815,5/31/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",83.2,24,69.6,24,1014.7,24,11.1,24,10,24,5.8,24,11.1,999.9,96.1, ,72, ,0,G,999.9,0
72205012815,6/1/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",85.1,24,70,24,1013,22,9.4,24,10,24,6.6,24,15.9,18.1,96.1, ,73.9, ,0,G,999.9,10010
72205012815,6/2/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.9,24,70.3,24,1012.5,24,8.9,24,10,24,6.4,24,15.9,22,96.1, ,71.1, ,0,G,999.9,10010
72205012815,6/3/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",84.3,24,70.1,24,1013.6,24,10.1,24,10,24,5.2,24,22.9,32.1,93.9, ,71.1, ,0,G,999.9,10010
72205012815,6/4/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",83.2,24,71,24,1016,24,12.4,24,9.7,24,5.5,24,12,15,96.1, ,72, ,0,G,999.9,0
72205012815,6/5/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",83.2,24,72.1,24,1016.4,24,12.8,24,10,24,6.7,24,14,21,96.1, ,72, ,0,G,999.9,0
72205012815,6/6/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.3,24,72.7,24,1014.1,23,10.6,24,9.9,24,5.9,24,20,32.1,95, ,73.9, ,0.25,G,999.9,10010
72205012815,6/7/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.9,24,72.2,24,1011.8,24,8.3,24,10,24,6.7,24,14,999.9,93.9, ,73.9, ,0,G,999.9,0
72205012815,6/8/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.1,24,72.4,24,1012,23,8.4,24,10,24,5.8,24,13,22,91.9,*,75.2,*,0,G,999.9,10010
72205012815,6/9/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.6,24,72.8,24,1013.9,22,10.4,24,9.7,24,6.8,24,26,31.1,93, ,71.1, ,0.25,G,999.9,10010
72205012815,6/10/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",76.1,24,70.9,24,1015.7,21,12.1,24,9.6,24,7.1,24,28,35.9,93, ,71.1, ,1.52,G,999.9,10010
72205012815,6/11/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.1,24,71.4,24,1015.7,22,12.1,24,10,24,5.2,24,14,22,91, ,71.1, ,0.64,G,999.9,10010
72205012815,6/12/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.3,24,71.9,24,1015.3,22,11.7,24,9.6,24,7.3,24,28,58.1,91.9,*,73,*,0.26,G,999.9,10010
72205012815,6/13/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77.4,24,72.4,24,1016.5,22,13,24,9.3,24,5,24,12,17.1,91.9, ,72, ,0.37,G,999.9,10010
72205012815,6/14/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77.6,24,71.1,24,1018.6,23,14.9,24,10,24,5.8,24,13,21,84.9, ,73, ,0.87,G,999.9,10000
72205012815,6/15/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.5,24,71.9,24,1018.9,22,15.3,24,10,24,6.1,24,14,15,90, ,73, ,0,G,999.9,10010
72205012815,6/16/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.1,24,72.5,24,1017.4,22,13.8,24,9.2,24,4.9,24,22,32.1,90, ,70, ,0,G,999.9,10010
72205012815,6/17/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77.8,24,72.6,24,1017.2,20,13.7,24,9.5,24,6,24,15.9,21,90, ,70, ,1.79,G,999.9,10010
72205012815,6/18/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.7,24,72.8,24,1016.7,16,13.2,24,9.9,24,7,24,22.9,31.1,91, ,73, ,0.95,G,999.9,10010
72205012815,6/19/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.9,24,72.6,24,1016.1,20,12.4,24,9.3,24,8,24,24.1,33,91, ,72, ,0.46,G,999.9,10010
72205012815,6/20/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.6,24,72.1,24,1015.9,24,12.3,24,10,24,8.2,24,14,20,93.9, ,72, ,0.76,G,999.9,10000
72205012815,6/21/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",85.5,24,72.9,24,1017.6,24,13.9,24,10,24,7.5,24,13,999.9,95, ,73, ,0.08,G,999.9,0
72205012815,6/22/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",85,24,73.2,24,1019,24,15.4,24,10,24,6,24,8.9,999.9,95, ,77, ,0,G,999.9,0
72205012815,6/23/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",84.4,24,73,24,1018.4,23,14.7,24,9.7,24,5.9,24,18.1,999.9,96.1, ,75.9, ,0,G,999.9,10010
72205012815,6/24/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",85.1,24,70.8,24,1016.6,24,12.9,24,10,24,3.5,24,7,999.9,96.1, ,75, ,0,G,999.9,0
72205012815,6/25/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",87.2,24,72.2,24,1016.8,23,13.1,24,10,24,5,24,9.9,17.1,97,*,77,*,0,G,999.9,10010
72205012815,6/26/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",84.8,24,70.6,24,1018.5,23,14.8,24,10,24,5.6,24,14,21,98.1, ,75.9, ,0.01,G,999.9,10010
72205012815,6/27/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",84.1,24,70.1,24,1018.9,24,15.2,24,10,24,6.7,24,11.1,999.9,97, ,75.9, ,0,G,999.9,0
72205012815,6/28/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82.7,24,71.7,24,1018.9,24,15.2,24,10,24,6.6,24,14,19,93, ,75.9, ,0,G,999.9,0
72205012815,6/29/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.7,24,71.8,24,1019.6,24,16,24,9.9,24,5.7,24,14,999.9,93, ,75, ,0,G,999.9,10010
72205012815,6/30/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.1,24,71.9,24,1018.2,23,14.5,24,10,24,2.7,24,8.9,999.9,93, ,73.9, ,0.08,G,999.9,10010
72205012815,7/1/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82.7,24,73,24,1017,21,13.4,24,9.7,24,6.1,24,15,999.9,95, ,73.9, ,0.68,G,999.9,10010
72205012815,7/2/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",86,24,72.4,24,1015.5,24,11.9,24,10,24,5.1,24,9.9,15.9,97, ,75, ,0,G,999.9,10010
72205012815,7/3/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",86.2,24,74.6,24,1014.4,22,10.7,24,9.6,24,5.3,24,25.1,28.9,97, ,75.9, ,0,G,999.9,10010
72205012815,7/4/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.9,24,74.7,24,1015.4,22,11.7,24,9.9,24,3.3,24,14,999.9,96.1, ,75.9, ,0.54,G,999.9,10010
72205012815,7/5/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",84,24,73.9,24,1017.9,24,14.2,24,9.5,24,5.1,24,15.9,21,95, ,77, ,0.03,G,999.9,10010
72205012815,7/6/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.9,24,73.1,24,1018.8,23,15.1,24,9.6,24,5.3,24,15.9,24.1,90,*,73,*,0,G,999.9,10010
72205012815,7/7/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.3,24,73.3,24,1016.9,23,13.3,24,9.6,24,4.7,24,15.9,22.9,91.9, ,73, ,1.3,G,999.9,10010
72205012815,7/8/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.2,24,74.1,24,1013.9,21,10.1,24,9.9,24,5.1,24,15,22,90, ,73.9, ,0.07,G,999.9,10010
72205012815,7/9/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.1,24,74.1,24,1013.9,20,10.3,24,9.1,24,6.6,24,13,18.1,91.9, ,75, ,0.02,G,999.9,10010
72205012815,7/10/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.8,24,73.4,24,1015.3,23,11.7,24,10,24,6.8,24,11.1,17.1,93.9, ,73.9, ,0.35,G,999.9,10010
72205012815,7/11/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.4,24,72.7,24,1015.8,24,12.2,24,10,24,7.5,24,14,19,93.9, ,73.9, ,0.02,G,999.9,10010
72205012815,7/12/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.9,24,72.4,24,1015.7,23,12.1,24,10,24,6.4,24,15.9,29.9,93, ,73, ,0.03,G,999.9,10010
72205012815,7/13/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78,24,72,24,1018.8,24,15.1,24,9.7,24,5.7,24,18.1,22,90, ,71.1, ,1.03,G,999.9,110010
72205012815,7/14/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",84.5,24,74.2,24,1020,24,16.4,24,10,24,4.9,24,9.9,999.9,95, ,71.1, ,0,G,999.9,10010
72205012815,7/15/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82.5,24,72.7,24,1019.3,23,15.7,24,9.7,24,4,24,18.1,25.1,95, ,75, ,0,G,999.9,10010
72205012815,7/16/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",83.5,24,73.6,24,1019.6,24,15.9,24,10,24,3.5,24,9.9,999.9,95, ,75, ,0.12,G,999.9,10010
72205012815,7/17/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",84,24,73.6,24,1019.6,24,16,24,10,24,4.5,24,15.9,28,95, ,75, ,0,G,999.9,10010
72205012815,7/18/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81,24,71.7,24,1019,24,15.3,24,10,24,4.1,24,15.9,999.9,95, ,75, ,0,G,999.9,10
72205012815,7/19/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.8,24,71.1,24,1018.8,22,15,24,9.8,24,3.2,24,15,28,93.9, ,73.9, ,0,G,999.9,10010
72205012815,7/20/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.4,24,72.5,24,1018.4,24,14.7,24,10,24,4,24,11.1,14,93.9, ,73.9, ,0,G,999.9,10010
72205012815,7/21/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.9,24,73.5,24,1017.9,24,14.3,24,9.9,24,3.9,24,8.9,14,93, ,75, ,0,G,999.9,10010
72205012815,7/22/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.6,24,71,24,1016.9,24,13.3,24,10,24,5.2,24,15,20,93, ,72, ,0.06,G,999.9,10010
72205012815,7/23/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.3,24,72.3,24,1014.7,24,11,24,10,24,5.5,24,27,33,93, ,72, ,0,G,999.9,10010
72205012815,7/24/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.3,24,73.1,24,1014.1,24,10.5,24,9.9,24,8.7,24,21,36.9,91, ,72, ,0.35,G,999.9,110010
72205012815,7/25/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",76.3,24,72.4,24,1016.5,20,12.8,24,9.4,24,4,24,19,999.9,90, ,72, ,0.45,G,999.9,10000
72205012815,7/26/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77.3,24,72.4,24,1019.3,19,15.7,24,9.9,24,3.9,24,14,22,87.1, ,72, ,0.68,G,999.9,10010
72205012815,7/27/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.2,24,71.2,24,1020.7,24,17.1,24,10,24,2.9,24,9.9,15,90, ,72, ,0.06,G,999.9,0
72205012815,7/28/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82.6,24,72.9,24,1019.5,24,15.6,23,10,24,5.4,24,15,999.9,93.9, ,72, ,0,G,999.9,10010
72205012815,7/29/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.8,24,73.7,24,1017.1,21,13.2,24,9.7,24,4.4,24,15,999.9,93,*,75.2,*,0.05,G,999.9,10010
72205012815,7/30/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.7,24,74,24,1016.3,23,12.8,24,9.6,24,5,24,21,31.1,93.9, ,75.9, ,0.32,G,999.9,10010
72205012815,7/31/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82,24,74.3,24,1017.2,22,13.4,24,10,24,4.9,24,22,31.1,93.9, ,73, ,0.38,G,999.9,10010
72205012815,8/1/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.4,24,72.4,24,1017.2,23,13.6,23,10,24,5,24,14,21,93.9, ,73, ,0.14,G,999.9,10010
72205012815,8/2/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.5,24,73.4,24,1014.8,19,11.2,24,9.8,24,6.3,24,15.9,999.9,90, ,73, ,0,G,999.9,10010
72205012815,8/3/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.2,24,74.1,24,1013.8,24,10.3,24,9.6,24,2.6,24,7,999.9,89.1, ,73.9, ,0.39,G,999.9,10010
72205012815,8/4/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82,24,74.1,24,1014.8,24,11.3,24,10,24,5.4,24,11.1,17.1,91.9, ,73.9, ,0.23,G,999.9,0
72205012815,8/5/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.9,24,74.4,24,1015.7,24,12,24,9.9,24,6,24,18.1,22.9,89.1,*,73.9,*,0,G,999.9,10010
72205012815,8/6/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",77.1,24,73.3,24,1015.7,23,12.1,24,10,24,4.3,24,9.9,999.9,89.1, ,73, ,0.15,G,999.9,10010
72205012815,8/7/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.4,24,73.9,24,1015.4,22,11.8,24,9.7,24,5.1,24,19,28,90, ,73.9, ,0.02,G,999.9,10010
72205012815,8/8/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.3,24,73.1,24,1015.2,22,11.6,24,9.5,24,6.3,24,17.1,31.1,93, ,73, ,0.99,G,999.9,10010
72205012815,8/9/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.2,24,74.3,24,1014.9,22,11.2,24,9.9,24,5.6,24,14,21,93.9, ,73, ,0.62,G,999.9,10010
72205012815,8/10/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82.2,24,75.5,24,1014.4,21,10.9,24,10,24,4.7,24,15.9,999.9,93.9, ,73.9, ,0,G,999.9,10010
72205012815,8/11/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82.7,24,76.3,24,1014.6,19,10.8,24,9.6,24,5,24,18.1,28,93.9, ,77, ,0,G,999.9,10010
72205012815,8/12/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.6,24,76.7,24,1013.9,19,10.2,24,9.2,24,3.1,24,15.9,21,93,*,75.2,*,1.39,G,999.9,10010
72205012815,8/13/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.1,24,76,24,1013.1,14,9.5,24,8.6,24,3.8,24,11.1,999.9,93, ,75, ,0.4,G,999.9,110010
72205012815,8/14/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81,24,76.9,24,1013.8,20,10.2,24,9.5,24,6.6,24,15,19,91.9, ,75, ,0,G,999.9,10010
72205012815,8/15/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.7,24,75,24,1015.3,23,11.7,24,10,24,6.9,24,21,31.1,91.9, ,75, ,0.81,G,999.9,10010
72205012815,8/16/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",78.1,24,72.9,24,1016.8,24,13.1,24,9.9,24,7.6,24,15,26,89.1, ,73.9, ,0.33,G,999.9,10000
72205012815,8/17/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",79.3,24,71.5,24,1018,23,14.4,24,10,24,5.8,24,15,24.1,89.1, ,73, ,0.06,G,999.9,0
72205012815,8/18/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.2,24,71.8,24,1018.7,24,15.1,24,10,24,4.9,24,9.9,999.9,93, ,73, ,0,G,999.9,0
72205012815,8/19/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.5,24,72.9,24,1018.5,23,14.9,24,10,24,4.1,24,11.1,17.1,93, ,73.9, ,0.19,G,999.9,10010
72205012815,8/20/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",81.2,24,72.9,24,1018.8,24,15.1,24,9.9,24,5.4,24,12,19,91.9, ,75, ,0,G,999.9,10010
72205012815,8/21/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",82.9,24,73.7,24,1018.7,24,15.1,24,10,24,5.5,24,12,999.9,93, ,75, ,0.05,G,999.9,0
72205012815,8/22/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",83.1,24,73.7,24,1017.6,24,14,24,10,24,4.4,24,14,18.1,93, ,75.9, ,0,G,999.9,0
72205012815,8/23/2019,28.41822,-81.32413,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",80.7,24,74.9,24,1016,22,12.4,24,10,24,6.5,24,14,18.1,93, ,75.9, ,0,G,999.9,10010
